2013 Federal Election - Senate Senate BTL Preferences for State NT [Event:17496 Generated:2013-09-25T09:29:07 Created:EasyCountSenate Version:2.0.88.24116 Environment:Production Server:(local)\sqlexpress]
CandidateId,Preference,Batch,Paper,
23498,23,1,43
23503,24,1,43
24958,05,1,43
24962,06,1,43
23300,03,1,43
23353,04,1,43
23588,15,1,43
23589,13,1,43
24726,12,1,43
24731,11,1,43
24888,21,1,43
24892,22,1,43
23959,20,1,43
23962,19,1,43
24499,13,1,44
24500,14,1,44
23793,15,1,44
23797,16,1,44
23375,07,1,44
23423,08,1,44
24015,17,1,44
24020,18,1,44
23513,01,1,44
23514,02,1,44
23498,23,1,44
23503,24,1,44
24958,05,1,44
24962,06,1,44
23300,19,1,44
23353,20,1,44
23588,09,1,44
23589,10,1,44
24726,11,1,44
24731,12,1,44
24888,21,1,44
24892,22,1,44
23959,03,1,44
23962,04,1,44
24499,07,1,45
24500,08,1,45
23793,09,1,45
23797,10,1,45
23375,21,1,45
23423,22,1,45
24015,19,1,45
24020,20,1,45
23513,01,1,45
23514,02,1,45
23498,11,1,45
23503,12,1,45
24958,23,1,45
24962,24,1,45
23300,13,1,45
23353,14,1,45
23588,17,1,45
23589,18,1,45
24726,15,1,45
24731,16,1,45
24888,03,1,45
24892,04,1,45
23959,05,1,45
23962,06,1,45
24499,07,1,46
24500,08,1,46
23793,17,1,46
23797,18,1,46
23375,15,1,46
23423,16,1,46
24015,19,1,46
24020,20,1,46
23513,01,1,46
23514,02,1,46
23498,23,1,46
23503,24,1,46
24958,11,1,46
24962,12,1,46
23300,09,1,46
23353,10,1,46
23588,05,1,46
23589,06,1,46
24726,13,1,46
24731,14,1,46
24888,21,1,46
24892,22,1,46
23959,03,1,46
23962,04,1,46
24499,21,1,47
24500,22,1,47
23793,11,1,47
23797,12,1,47
23375,13,1,47
23423,14,1,47
24015,15,1,47
24020,16,1,47
23513,01,1,47
23514,02,1,47
23498,23,1,47
23503,24,1,47
24958,03,1,47
24962,04,1,47
23300,05,1,47
23353,06,1,47
23588,07,1,47
23589,08,1,47
24726,09,1,47
24731,10,1,47
24888,19,1,47
24892,20,1,47
23959,17,1,47
23962,18,1,47
24499,17,1,48
24500,16,1,48
23793,15,1,48
23797,18,1,48
23375,19,1,48
23423,14,1,48
24015,13,1,48
24020,20,1,48
23513,21,1,48
23514,12,1,48
23498,02,1,48
23503,03,1,48
24958,07,1,48
24962,08,1,48
23300,11,1,48
23353,22,1,48
23588,24,1,48
23589,23,1,48
24726,09,1,48
24731,10,1,48
24888,04,1,48
24892,01,1,48
23959,05,1,48
23962,06,1,48
24499,13,1,49
24500,14,1,49
23793,15,1,49
23797,16,1,49
23375,21,1,49
23423,22,1,49
24015,09,1,49
24020,10,1,49
23513,17,1,49
23514,18,1,49
23498,07,1,49
23503,08,1,49
24958,03,1,49
24962,04,1,49
23300,11,1,49
23353,12,1,49
23588,19,1,49
23589,20,1,49
24726,23,1,49
24731,24,1,49
24888,02,1,49
24892,01,1,49
23959,05,1,49
23962,06,1,49
24499,12,1,50
24500,11,1,50
23793,09,1,50
23797,10,1,50
23375,07,1,50
23423,08,1,50
24015,05,1,50
24020,06,1,50
23513,03,1,50
23514,04,1,50
23498,02,1,50
23503,01,1,50
24958,13,1,50
24962,14,1,50
23300,15,1,50
23353,16,1,50
23588,17,1,50
23589,18,1,50
24726,19,1,50
24731,20,1,50
24888,21,1,50
24892,22,1,50
23959,23,1,50
23962,24,1,50
24499,13,1,51
24500,14,1,51
23793,10,1,51
23797,11,1,51
23375,15,1,51
23423,16,1,51
24015,17,1,51
24020,18,1,51
23513,08,1,51
23514,07,1,51
23498,02,1,51
23503,01,1,51
24958,20,1,51
24962,22,1,51
23300,12,1,51
23353,09,1,51
23588,23,1,51
23589,24,1,51
24726,19,1,51
24731,21,1,51
24888,05,1,51
24892,06,1,51
23959,04,1,51
23962,03,1,51
24499,13,1,52
24500,11,1,52
23793,10,1,52
23797,24,1,52
23375,14,1,52
23423,22,1,52
24015,19,1,52
24020,20,1,52
23513,21,1,52
23514,18,1,52
23498,12,1,52
23503,01,1,52
24958,04,1,52
24962,05,1,52
23300,17,1,52
23353,16,1,52
23588,02,1,52
23589,03,1,52
24726,23,1,52
24731,15,1,52
24888,06,1,52
24892,07,1,52
23959,08,1,52
23962,09,1,52
24499,18,1,53
24500,19,1,53
23793,16,1,53
23797,17,1,53
23375,15,1,53
23423,20,1,53
24015,04,1,53
24020,13,1,53
23513,09,1,53
23514,05,1,53
23498,02,1,53
23503,01,1,53
24958,21,1,53
24962,06,1,53
23300,07,1,53
23353,08,1,53
23588,10,1,53
23589,11,1,53
24726,12,1,53
24731,14,1,53
24888,03,1,53
24892,22,1,53
23959,23,1,53
23962,24,1,53
24499,20,1,54
24500,21,1,54
23793,06,1,54
23797,07,1,54
23375,04,1,54
23423,05,1,54
24015,18,1,54
24020,19,1,54
23513,23,1,54
23514,24,1,54
23498,22,1,54
23503,01,1,54
24958,02,1,54
24962,03,1,54
23300,12,1,54
23353,13,1,54
23588,14,1,54
23589,15,1,54
24726,16,1,54
24731,17,1,54
24888,10,1,54
24892,11,1,54
23959,08,1,54
23962,09,1,54
24499,11,1,55
24500,12,1,55
23793,17,1,55
23797,18,1,55
23375,19,1,55
23423,20,1,55
24015,22,1,55
24020,21,1,55
23513,24,1,55
23514,23,1,55
23498,02,1,55
23503,01,1,55
24958,09,1,55
24962,10,1,55
23300,07,1,55
23353,08,1,55
23588,15,1,55
23589,16,1,55
24726,13,1,55
24731,14,1,55
24888,03,1,55
24892,04,1,55
23959,05,1,55
23962,06,1,55
24499,09,1,56
24500,10,1,56
23793,12,1,56
23797,11,1,56
23375,16,1,56
23423,15,1,56
24015,21,1,56
24020,22,1,56
